# 2021-02-17, 17:05:24.641447
# fs = 1000 Hz, N = 12000
# NI 9201, 19.6.0
t,ai0
2.635000000,0.343544853
2.636000000,0.384684573
2.637000000,0.425824293
2.638000000,0.451536618
2.639000000,0.472106478
2.640000000,0.482391408
2.641000000,0.497818803
2.642000000,0.492676338
2.643000000,0.487533873
2.644000000,0.466964013
2.645000000,0.446394153
2.646000000,0.415539363
2.647000000,0.369257178
2.648000000,0.333259923
2.649000000,0.286977738
2.650000000,0.235553088
2.651000000,0.173843508
2.652000000,0.106991463
2.653000000,0.050424348
2.654000000,-0.011285232
2.655000000,-0.067852347
2.656000000,-0.129561927
2.657000000,-0.196413972
2.658000000,-0.247838622
2.659000000,-0.299263272
2.660000000,-0.355830387
2.661000000,-0.396970107
2.662000000,-0.432967362
2.663000000,-0.458679687
2.664000000,-0.484392012
2.665000000,-0.494676942
2.666000000,-0.499819407
2.667000000,-0.499819407
2.668000000,-0.489534477
2.669000000,-0.468964617
2.670000000,-0.448394757
2.671000000,-0.417539967
2.672000000,-0.381542712
2.673000000,-0.340402992
2.674000000,-0.288978342
2.675000000,-0.237553692
2.676000000,-0.175844112
2.677000000,-0.119276997
2.678000000,-0.057567417
2.679000000,0.004142163
2.680000000,0.070994208
2.681000000,0.132703788
2.682000000,0.184128438
2.683000000,0.235553088
2.684000000,0.302405133
2.685000000,0.338402388
2.686000000,0.379542108
2.687000000,0.425824293
2.688000000,0.451536618
2.689000000,0.477248943
2.690000000,0.492676338
2.691000000,0.487533873
2.692000000,0.497818803
2.693000000,0.487533873
2.694000000,0.461821548
2.695000000,0.446394153
2.696000000,0.420681828
2.697000000,0.374399643
2.698000000,0.333259923
2.699000000,0.281835273
2.700000000,0.220125693
2.701000000,0.178985973
2.702000000,0.112133928
2.703000000,0.050424348
2.704000000,-0.006142767
2.705000000,-0.072994812
2.706000000,-0.134704392
2.707000000,-0.191271507
2.708000000,-0.242696157
2.709000000,-0.294120807
2.710000000,-0.345545457
2.711000000,-0.396970107
2.712000000,-0.427824897
2.713000000,-0.458679687
2.714000000,-0.484392012
2.715000000,-0.494676942
2.716000000,-0.494676942
2.717000000,-0.499819407
2.718000000,-0.494676942
2.719000000,-0.479249547
2.720000000,-0.443252292
2.721000000,-0.427824897
2.722000000,-0.381542712
2.723000000,-0.340402992
2.724000000,-0.283835877
2.725000000,-0.232411227
2.726000000,-0.175844112
2.727000000,-0.119276997
2.728000000,-0.052424952
2.729000000,0.004142163
2.730000000,0.076136673
2.731000000,0.122418858
2.732000000,0.189270903
2.733000000,0.240695553
2.734000000,0.297262668
2.735000000,0.343544853
2.736000000,0.389827038
2.737000000,0.415539363
2.738000000,0.456679083
2.739000000,0.482391408
2.740000000,0.492676338
2.741000000,0.487533873
2.742000000,0.497818803
2.743000000,0.487533873
2.744000000,0.466964013
2.745000000,0.441251688
2.746000000,0.420681828
2.747000000,0.379542108
2.748000000,0.338402388
2.749000000,0.286977738
2.750000000,0.235553088
2.751000000,0.178985973
2.752000000,0.117276393
2.753000000,0.050424348
2.754000000,-0.006142767
2.755000000,-0.072994812
2.756000000,-0.129561927
2.757000000,-0.186129042
2.758000000,-0.247838622
2.759000000,-0.304405737
2.760000000,-0.340402992
2.761000000,-0.391827642
2.762000000,-0.427824897
2.763000000,-0.453537222
2.764000000,-0.479249547
2.765000000,-0.494676942
2.766000000,-0.499819407
2.767000000,-0.504961872
2.768000000,-0.494676942
2.769000000,-0.474107082
2.770000000,-0.453537222
2.771000000,-0.422682432
2.772000000,-0.381542712
2.773000000,-0.335260527
2.774000000,-0.283835877
2.775000000,-0.242696157
2.776000000,-0.180986577
2.777000000,-0.119276997
2.778000000,-0.057567417
2.779000000,-0.001000302
2.780000000,0.060709278
2.781000000,0.122418858
2.782000000,0.194413368
2.783000000,0.250980483
2.784000000,0.297262668
2.785000000,0.348687318
2.786000000,0.384684573
2.787000000,0.420681828
2.788000000,0.446394153
2.789000000,0.477248943
2.790000000,0.482391408
2.791000000,0.492676338
2.792000000,0.487533873
2.793000000,0.492676338
2.794000000,0.466964013
2.795000000,0.446394153
2.796000000,0.415539363
2.797000000,0.374399643
2.798000000,0.328117458
2.799000000,0.286977738
2.800000000,0.230410623
2.801000000,0.178985973
2.802000000,0.112133928
2.803000000,0.055566813
2.804000000,-0.011285232
2.805000000,-0.067852347
2.806000000,-0.124419462
2.807000000,-0.196413972
2.808000000,-0.247838622
2.809000000,-0.299263272
2.810000000,-0.345545457
2.811000000,-0.391827642
2.812000000,-0.427824897
2.813000000,-0.458679687
2.814000000,-0.474107082
2.815000000,-0.494676942
2.816000000,-0.499819407
2.817000000,-0.504961872
2.818000000,-0.489534477
2.819000000,-0.474107082
2.820000000,-0.453537222
2.821000000,-0.412397502
2.822000000,-0.376400247
2.823000000,-0.340402992
2.824000000,-0.294120807
2.825000000,-0.237553692
2.826000000,-0.180986577
2.827000000,-0.119276997
2.828000000,-0.057567417
2.829000000,0.004142163
2.830000000,0.070994208
2.831000000,0.122418858
2.832000000,0.184128438
2.833000000,0.245838018
2.834000000,0.292120203
2.835000000,0.343544853
2.836000000,0.384684573
2.837000000,0.420681828
2.838000000,0.451536618
2.839000000,0.477248943
2.840000000,0.487533873
2.841000000,0.492676338
2.842000000,0.502961268
2.843000000,0.477248943
2.844000000,0.472106478
2.845000000,0.446394153
2.846000000,0.415539363
2.847000000,0.374399643
2.848000000,0.328117458
2.849000000,0.286977738
2.850000000,0.235553088
2.851000000,0.168701043
2.852000000,0.112133928
2.853000000,0.055566813
2.854000000,-0.011285232
2.855000000,-0.072994812
2.856000000,-0.129561927
2.857000000,-0.191271507
2.858000000,-0.252981087
2.859000000,-0.304405737
